system_id,artUrl,artCatagory,artTitle,artDate,artContent,dataSource
285,https://www.chinatimes.com/realtimenews/20230401003011-260410,財經,北京反擊第1槍！美晶片巨頭遭陸嚴查 當「抓耙子」報應來了？ ,2023-04-01 17:34:00,在拜登政府拉攏日本、荷蘭等盟友圍殺大陸晶片業後，北京開出反擊第一槍，瞄準美國記憶體晶片大廠美光（Micron），宣布對美光在陸銷售產品進行網路安全審查，消息傳出後，拖累美光周五（31日）股價重挫4.3％。此前，陸媒報導，稱美光邊賺人民幣，邊消滅大陸競爭對手，是美國對長江存儲等大陸記憶體企業制裁的幕後黑手。中國網信辦31日公告，為保障關鍵資訊基礎設施供應鏈安全，防範產品問題隱患造成網路安全風險，維護國家安全，網路安全審查辦公室將依「國家安全法」和「網絡安全法」，按照「網路安全審查辦法」對美光公司在中銷售的產品實施網路安全審查。美光是全球最大的記憶體晶片製造商之一，美光財報顯示，2021年該公司在大陸營收規模達42.34億美元，年增2.5％，占其營收比重約15％。集微網披露，美光科技一直扮演「政治投機者」角色，自2018年以來，美光是向美國政府遊說次數最多的美國半導體企業，5年來共斥資954萬美元用於遊說，提出「關於中國及競爭」相關問題，主要目的是打擊大陸記憶體產業。去（2022）年12月，美國將長江存儲等36家陸企列入貿易黑名單，讓大陸在全球快閃記憶體市場突破的希望破滅，因此質疑美國這次圍殺陸記憶體晶片產業，美光可能是幕後兇手。美光一邊賺人民幣，一邊消滅大陸競爭對手，被形容「吃中國的飯，砸中國的鍋」，網信辦啟動對美光公司在大陸銷售的產品實施網絡安全審查，美光產品可能面臨在大陸全面禁售的嚴厲懲罰。,chinatimes
286,https://www.chinatimes.com/realtimenews/20230401003033-260410,財經,Fed警告通膨已經惡化！恐延長升息行動,2023-04-01 19:06:00,"美國聯邦準備理事會（Fed）的一名高層官員今天警告，美國通貨膨脹情況自今年初以來已經惡化，這可能導致聯準會打擊物價上漲的持續行動延長。法新社報導，聯準會（美國央行）利率政策訂定委員會投票成員之一庫克（Lisa Cook）在俄亥俄州一場經濟會議上發表預備講稿時說，如果數據「顯示經濟力道持續，且通貨膨脹降溫速度減緩」，那麼聯準會「可能還有更多工作要做」。聯準會為了積極嘗試讓處於歷史高點的通貨膨脹率朝其長期目標2%下降，自去年3月以來已9度調升基準放款利率，且間隔短暫。不過，在美國矽谷銀行（Silicon Valley Bank, SVB）近期因利率曝險情況令人擔憂而戲劇性倒閉、掀起銀行業風暴後，聯準會已因此重新考慮在3月進行較大幅度升息，最終選擇了幅度較小的升息0.25個百分點（1碼）。聯準會主席鮑爾（Jerome Powell）在利率決議後暗示，聯準會可能只會再升息1次，就讓當前升息循環告一段落。今天稍早公布的數據顯示，聯準會偏好的衡量通膨指標「個人消費支出物價指數」（PCE Index）2月漲幅下降。然而，庫克在今天的演說中示警，去除波動的食物和能源價格後，美國核心通膨率依舊遠高於聯準會希望見到的水準。她表示：「通膨景象甚至比今年稍早看似情況更不利。整體而言，新進數據可能暗示，今年通膨率會稍微升高、經濟成長更強勁。」但庫克也說，她會「密切觀察銀行業情勢發展。銀行業有可能讓信貸環境收緊，進而抵銷一些經濟力道」。",chinatimes
287,https://www.chinatimes.com/realtimenews/20230401003042-260410,財經,練建麟升任17LIVE集團全球執行長 3方向拓展直播商機,2023-04-01 17:45:00,亞洲影音直播串流娛樂平台17LIVE集團宣布，新領導接班梯隊就位，17LIVE集團全球營運長練建麟在最具挑戰性的時期，帶領團隊展現亮眼績效後，即日起升任集團全球執行長，未來聚焦虛擬主播、遊戲與直播電商，打造全新直播新世代。17LIVE集團也宣布，全球財務長將由日本區域的財務主管桝田健太接任，持續站穩日本、台灣、香港與東南亞，放眼全球性佈局。17LIVE董事會指出，自2022年9月練建麟擔任全球營運長以來，積極推動集團各區合作，展開新的營運方向，短短半年即推動整體績效的穩定成長。加入17直播前，練建麟曾在《财富》世界500大企業中擔任高階管理人，包括全球咖啡連鎖品牌星巴克累積了全球市場營運實務經驗，以及遊戲主機、PC和手機遊戲的頂尖發行商EA(Electronic Arts)豐富遊戲領域相關專業。面對險峻的市場挑戰下，練建麟積極推動新營運措施，成功讓公司穩定成長，獲得亮眼獲利。透過他充分的實務經驗，領導17直播跨區團隊落實公司願景、運營策略方向與執行動能，並帶來豐碩的成果。此外，17LIVE集團也任命桝田健太晉升為17直播集團財務長；桝田健太具有專業會計師認證（Certified Public Accountant)資格，加入17直播前，曾在Deloitte Japan任職，累積豐富財務稽核經驗；也在日本沃爾瑪（Walmart Japan）擔任財務主管，處理公司經營計畫、年度預算。練建麟表示，加入團隊4年多以來，非常感謝董事會的持續信任與肯定，台灣從單一市場到跨區域整合，都能順利推動新的策略與計畫。雖然全球總體經濟環境更為險峻，但危機也是轉機，新冠疫情推動著世界的變化，而直播已變成日常生活一部分，未來希望直播技術連接每個人，從娛樂擴張到各式的生活體驗。」練建麟強調，在推動全球化結合在地化的過程中，團隊發現能夠結合虛擬與真實互動的虛擬主播（V-LIVER）呈現一個蓬勃發展的群體，正積極尋找合作夥伴，解決創作授權等問題，同時也提供更大更好的舞台，讓有志結合虛擬與真實互動的直播主加入。此外，2022年台灣市場推動用戶在直播間邊玩遊戲邊看直播的新功能，獲得用戶熱烈反應，陸續也在日本、美國、東南亞取得積極迴響，目前平台遊戲已有「水果農場」、「陰陽師」等，新款遊戲也將在今年第二季上線，創新全新互動體驗。除核心直播事業外，去年集團在電商佈局也有卓越表現；日本HandsUp 團隊再創直播電商嶄新里程碑，與韓系品牌合作線上賣車， 1 小時內售出3輛汽車，創下日本業界先例，日本市場業績較去年成長約125％。,chinatimes
288,https://www.chinatimes.com/realtimenews/20230401003092-260410,財經,神預言雷曼、瑞信危機！他再爆「核彈級風暴」：日本央行崩潰,2023-04-01 18:01:00,銀行危機稍緩但未解，市場仍未消彌對金融市場的擔憂。《富爸爸，窮爸爸》作者羅伯特清崎（Robert Kiyosaki）警告，銀行業危機還沒結束，下一波風暴將衝擊全球最重要的央行之一，特別點名日本央行將會倒下。清崎接受福斯新聞採訪，對目前股市反彈持悲觀看法，並示警日本可能會是下一個動盪的大型機構。清崎表示，下一個倒下的最大銀行是日本央行。他解釋，日本長年將利率維持在零的水準，並為衍生品市場提供龐大的資金。清崎引述巴菲特曾說過，衍生品是大規模金融毀滅武器，「日本一直在為衍生品市場提供融資，現在全球衍生品市場規模高達1000兆，所以我們還沒看到崩盤的到來」。此外，清崎也抨擊美國大印鈔及聯準會（Fed）激進的升息策略。他說「從2008年以來，利率不斷的在下降。突然利率攀高，鮑爾（聯準會主席）升息速度有史以來最快，有人認為他在扮演前主席沃爾克，沃爾克花了幾年的時間，鮑爾幾個月就辦到了」。,chinatimes
289,https://www.chinatimes.com/realtimenews/20230401003180-260410,財經,中油：4月份桶裝瓦斯、液化石油氣價格持平,2023-04-01 18:26:00,中油表示，液化石油氣類之價格依「中油公司液化石油氣價格每月檢討調整機制」辦理。依液化石油氣計價公式計算結果，112年4月份液化石油氣每公斤應調降6.8元。,chinatimes
290,https://www.chinatimes.com/realtimenews/20230401003250-260410,財經,遭大陸網路安全審查 美光回應了,2023-04-01 19:55:00,中國網信辦對美國半導體大廠美光（Micron）產品啟動網路安全審查，美光今天表示，正積極與網信辦溝通並全力配合，以確保產品安全性以及對客戶的承諾。美光發布聲明指出，已知悉中國網路安全和信息化委員會辦公室（網信辦）宣布對美光在中國大陸銷售的產品進行網路安全審查，美光正積極與網信辦溝通並全力配合。美光強調，向來秉持最高誠信原則進行業務推展，以確保產品安全性以及對客戶的承諾。中國網信辦3月31日晚間在官網公告，為保障關鍵訊息基礎設施供應鏈安全，防範產品問題隱患造成網路安全風險，維護國家安全，依據「中華人民共和國國家安全法」、「中華人民共和國網路安全法」，按照「網路安全審查辦法」，對美光在中國銷售的產品實施網路安全審查。不過，中國網信辦的公告並未指明美光產品有何「國家安全風險」。美光是世界最大的記憶體晶片製造商之一，2022年營業額在全球半導體公司排名第6。,chinatimes
291,https://www.chinatimes.com/realtimenews/20230401003362-260410,財經,反擊拜登第一槍！大陸開鍘美光 美媒曝：這晶片大廠更危險,2023-04-01 23:00:00,美中科技戰愈趨激烈，隨著禁令擴大，大陸宣布對美光啟動網路安全審查，可能衝擊該公司來自大陸11%的營收。美媒指出，在美中對抗之下，高通面臨的風險比美光更加嚴峻，有64%的營收來自大陸。美媒彙編數據顯示，比起美光，大陸市場對高通的重要性有過之無不及，營收占比高達64%。且事實上，博通營收有35%來自大陸、英特爾27%、超微22%、輝達21%，都高於美光的11%。美光是許多科技公司的主要供應商。全球大多電子產品及相關零組件都產自大陸工廠，一旦北京政府擴及其他美國公司，都會威脅到美光的同行，並使供應鏈問題更加惡化。半導體分析師彭卡爾（Paula Penkal）警告，雖然大陸僅占美光10.8%的營收，但也有向其他公司銷售產品，如果真的有意打擊，不排除擴大影響範圍。,chinatimes
292,https://www.chinatimes.com/realtimenews/20230401003581-260410,財經,全球債務狂飆！投資大師曝這1年災難降臨：遠超2008,2023-04-01 21:27:00,近期銀行業動盪令市場惶恐不安，投資大師羅傑斯（Jim Rogers）接受Moneycontrol採訪時警告，全球銀行業危機尚未結束，全球債務水準飆升如同滾雪球一般越滾越大，最終可能演變成一場超越2008年的巨大危機。羅傑斯說，如果有吸取歷史教訓，會發現金融危機大多始於孤立事件，回顧每一次金融危機，通常都從小地方開始蔓延，直到幾個月後，遇到非常非常嚴重的問題，「所以這還沒有結束」。矽谷銀行、瑞士信貸及一些地區性銀行接連爆雷倒閉，引發市場對更廣泛危機的擔憂。為了安撫恐慌情緒，各國政府紛紛展開救助措施保護存戶，雖然明顯提振投資人信心，但德意志銀行股價大跌，仍顯示市場瀰漫著緊張情緒。羅傑斯表示，因為全球債務太多，2008年時遇到了問題，「從2008年以來，各國債務大幅飆升，如今債務規模龐大，一旦再遇到問題，一定會十分糟糕，因為債務已經增加非常多」。羅傑斯解釋，美國是目前最大的債務國，印度的債務水準也不低，即便是25年前負債相對較低的大陸，如今也負債累累。他說「這是很嚴重的問題，隨著已經有銀行破產，接下來會遇到更多，如果還記得2008年，就會知道是從2007年一些小銀行開始爆雷，之後才有了雷曼事件」。事實上，對於這次的動盪能否和2008年相提並論，專家們意見分歧，但羅傑斯的立場卻很堅定，「全球債務水準很高，下一次肯定十分糟糕。我不喜歡這樣說，但必須面對現實」。「美國政府1980年代債券利率達到20%，當時情況很糟」羅傑斯說，這次通膨可能會更加嚴峻，利率會到非常高的水準，不是本月，而是在一切結束之前。此外，聯準會（Fed）多次提到經濟軟著陸，羅傑斯表示他從未見過經濟成功軟著陸，幾十年來多次有相關討論，但從未發生。他認為民眾可以購買白銀和黃金作為防禦型投資，雖然崩盤時兩者也會下跌，但反彈也是最快反應的資產。,chinatimes
293,https://www.chinatimes.com/realtimenews/20230401003796-260410,財經,蔚來汽車跨界製造手機 預計今年第三季發布,2023-04-01 23:20:00,香港信報報導，去年7月，李斌曾透露公司正在推進手機業務。他於去年12月在NIO Day活動上再次表示，「蔚來手機已在造了」，計劃每年開發一款新手機，像蘋果一樣。,chinatimes
294,https://www.chinatimes.com/realtimenews/20230401003805-260410,財經,人民幣影響力增 成巴西第二大外匯存底貨幣,2023-04-01 23:20:00,中國央視報導，巴西央行最新報告指出，截至2022年年底，人民幣占巴西外匯存底總量的5.37％，超過歐元所占的4.74％，美元則以80.42％的占比，繼續處於巴西外匯存底主導地位。綜合外媒報導，作為南美洲最大經濟體的巴西於29日表示，已與中國達成協議，不再使用美元作為中間貨幣，而是改以本幣進行貿易結算，未來兩國將可直接進行大規模的貿易和金融交易。此前，中國和巴西於2023年年初就已簽署在巴西建立人民幣清算安排的合作備忘錄，宣布由工商銀行負責在巴西營運人民幣清算所，使巴西和中國企業家得以使用人民幣進行商業交易和貸款。,chinatimes
295,https://www.chinatimes.com/newspapers/20230401000329-260108,兩岸,馬英九搭高鐵返湘潭祭祖 宋濤一路相陪,2023-04-01 04:10:00,前總統馬英九的訪陸之行今天將進入重頭戲，由大陸國台辦主任宋濤陪同，和4名姐妹一起回到湖南湘潭老家祭祖。馬英九祖父馬立安的墳墓日前重新修葺、周邊重新鋪路，有道路施工工人戲稱，「從墓地到其老家，就叫『英九路』」，附近的馬家堰涼亭也已重新粉刷，馬家英字輩的親友都感到與有榮焉。　來到馬家祖墳，會看到一片開闊的水田，遠山連綿，水田中央靜立著2棵挺拔的松樹，松樹環抱著一座墳墓，這就是馬英九祖父馬立安之墓。這幾天，馬家祖墳和祖居所在的湘潭縣茶恩寺鎮和白石鎮，父老鄉親們正在為馬英九回鄉做準備。通往馬英九祖父墳墓的公路兩側，安裝簇新的金屬護欄，外來者可將車停在一處可容納約20輛車的水泥地上。步行跨過環繞水田的一條小水渠，可去到田中墓地。通往墓地的田埂小路，此前不到一公尺寬，現在用紅色木板加寬了一小半。馬立安墓碑為漢白玉材質，刻著「顯考馬公大基老大人之墓」，立於「民國17年戊辰歲冬月」，落款為「男：人初、人松、人積，孫：英九、石」。墓前不時有村民圍觀。一位六、七十歲的老人說，「我和馬英九都是英字輩。」據馬氏族譜記載，馬立安是「大」字輩、馬英九的父親是「人」字輩，馬英九的「英」字輩是湖田馬氏第22代。馬英九的爺爺名「大基」，號「立安」，父親名「人初」，號「鶴凌」。馬立安墓與馬家祖居之間，分屬兩緊鄰鄉鎮，相隔不過7、8公里。駕車穿過太陽山沿著湘江向北，就進入白石鎮馬家堰村。這條嶄新的柏油路穿越田野，傳將命名為「英九路」。宋濤昨天下午陪同馬英九搭乘高鐵從武漢前往湖南長沙。馬英九說，這趟旅程是登陸之後搭乘的第3段高鐵，稱讚大陸高鐵搭起來座位寬敞舒適。宋濤解釋，商務座比較寬一點。,chinatimes
296,https://www.chinatimes.com/newspapers/20230401000557-260301,兩岸,英獲准加入CPTPP 兩岸誰先入會受關注,2023-04-01 04:10:00,英國首相蘇納克3月31日宣布，英國已完成相關談判並達成協議，將加入《跨太平洋夥伴全面進步協定》（CPTPP），成為第12個會員國，亦是第一個加入的歐洲國家。英國加入後，原本以亞洲和美洲大陸為中心的CPTPP將擴大到歐洲，總體國內生產毛額（GDP）占全球比重將提升至15％。此外，由於大陸與台灣也都有申請加入CPTPP，如今英國開先例，兩岸的入會申請進度備受矚目。蘇納克表示，這是英國「脫歐」以來加入的最大貿易協定，「加入CPTPP能使英國處於充滿活力和不斷發展的跨太平洋經濟集團中心」，也證明了英國「脫歐」獲得的自由能帶來真正的經濟利益。根據聲明，英國向CPTPP會員國出口的99％以上商品可享受零關稅，包括奶酪、汽車、巧克力、機械設備、威士忌等。英國於2021年2月1日正式申請加入CPTPP。今年3月稍早，經過在越南進行一輪密集會談，CPTPP所有會員國均已同意英國加入。3月31日，CPTPP的11個創始會員國與英國召開部長級線上會議，就同意英國加盟達成了協議。待細節敲定之後，預計7月簽署相關檔案。等各國完成批准手續，英國將正式成為最新會員國。2021年9月，中國大陸與台灣雙雙申請加入CPTPP。之後烏拉圭也提出申請。日本《富士晚報》報導說，CPTPP會員國如何處理英國申請案，成為審核其他國家案子的試金石。日本福井縣立大學教授島田洋一指出，加入CPTPP的前提是「全面同意接受規則」，如今英國以此為前提加入CPTPP，創下先例，若貫徹此原則，「當然下一個就是台灣加入」。不過，要加入CPTPP須獲得全體會員國同意，大陸在台灣提出申請後，對墨西哥、紐西蘭、越南、馬來西亞等會員國積極展開外交工作。若是大陸早一步加入CPTPP，台灣的申請案很可能受阻。島田洋一認為，東南亞國家與中國走得近，是否同意也將是個課題。,chinatimes
297,https://www.chinatimes.com/newspapers/20230401000559-260301,兩岸,普丁再簽徵兵令 保證不送烏克蘭戰場,2023-04-01 04:10:00,俄國總統普丁3月30日簽署例行春季徵兵令，將自4月1日至7月15日招募14.7萬名18至27歲青年入伍。由於普丁去年9月下令動員30萬人引發逃難潮，俄國武裝力量總參謀部動員局發言人齊姆良斯基（Vladimir Tsimlyansky）強調，這批徵召入伍的新兵不會被派往烏克蘭戰場。另外，根據美國掌握最新情資，莫斯科正另闢蹊徑，積極尋求以糧食援助向北韓換取武器。齊姆良斯基告訴俄國國營電視頻道俄羅斯24（Rossiya 24）：「沒有一個徵召入伍的軍人會被派往特別軍事行動區。目前的軍力足以執行分配給我們的任務。」俄羅斯新聞社（RIA）報導，3分之1的新兵將下部隊長達5個月，在俄國的永久部署軍事基地學習掌握現代軍事裝備，「服役完規定任期後，全數即時轉入預備隊，遣送回國」。塔斯社提到，俄軍近年在春秋兩季募兵平均可徵得約13萬人。齊姆良斯基宣稱，在2023年，就有逾70萬青年自願入伍。但西方媒體報導，普丁計畫在未來幾年將俄軍規模擴張至150萬人，並將徵兵年齡提高到30歲。白宮國家安全會議發言人柯比3月30日也透露說：「我們已掌握新情資，俄過正積極從北韓取得額外軍火。」他表示，美方獲悉莫斯科正尋求在北韓派駐代表團，企圖向北韓「提供糧食換取軍火」。柯比強調，北韓與俄之間的任何軍火交易，都違反聯合國安理會第1718號決議。與此同時，美國財政部對斯洛伐克籍男子馬克爾季切夫（Ashot Mkrtychev）祭出制裁，因為他試圖安排向俄國出售至少24款的北韓武器和彈藥，以助俄方補充在烏克蘭戰爭中耗損的軍事裝備。財政部指出，在2022年底至2023年初，馬克爾季切夫與北韓官員合作，以交換商用飛機、原物料和商品等物資向北韓換取軍火。,chinatimes
298,https://www.chinatimes.com/newspapers/20230401000561-260301,兩岸,芬蘭加入北約獲全部會員國同意 瑞典卡關,2023-04-01 04:10:00,與俄羅斯接壤的芬蘭及其鄰國瑞典在俄軍入侵烏克蘭後，同時申請加入以美國為首的防禦聯盟「北大西洋公約組織」（NATO）。3月30日，芬蘭的申請案終於獲得土耳其批准，為該國成為北約第31個成員國掃除最後障礙。瑞典則沒那麼幸運，其申請案遭到匈牙利及土耳其以不同理由卡關，瑞典何時能夠加盟尚無眉目。土耳其國會以276票贊成、0票反對的投票結果，批准芬蘭加入北約的申請。至此，北約30個成員國的國會均已批准芬蘭加盟。隨後，土耳其總統艾爾多安將簽字正式同意芬蘭加入北約。本月稍早，艾爾多安與芬蘭總統尼尼斯托舉行會晤後表示，芬蘭滿足了土方就自身安全關切提出的要求，土國決定開始推進批准芬蘭入約的相關程序。艾爾多安同時表示，他要求瑞典針對庫德族團體採取反恐對策，包括引渡120名「恐怖分子」，但瑞典卻一直沒能做到，這是土方無法推進批准瑞典入約的原因。北約秘書長史托騰柏格3月31日發推文，就芬蘭入約申請獲得批准這一「歷史性時刻」，向尼尼斯托表示祝賀。「我期待在未來幾天看到北約總部大樓升起芬蘭國旗。」他在另一聲明中說：「芬蘭擁有精幹的部隊、先進的能力和強大的民主制度。因此芬蘭將為我們的聯盟帶來很多。」美國與史托騰柏格呼籲土耳其盡快批准瑞典入約。北約下周在布魯塞爾舉行外長會議，料將正式確認芬蘭的北約成員國身分。,chinatimes
299,https://www.chinatimes.com/newspapers/20230401000563-260301,兩岸,社評／中俄攜手迎接世界百年變局,2023-04-01 04:10:00,習近平以「和平之旅」定位的訪俄行程已結束，目前還看不出中國將如何出手促和，烏克蘭總統澤倫斯基邀請習近平到訪，大陸的初步反應非常低調，看來俄烏停戰議和非一蹴可幾。不過習近平訪俄對全球政治的最主要影響，不在俄烏戰爭，而在兩國對世界百年大變局的共同認知，與共同認知下兩國關係的走向，及其對世界格局的影響。全球治理體系變革習近平訪俄時曾指出，當前百年變局加速演進，國際力量對比深刻演變。作為聯合國安理會常任理事國和世界主要大國，中俄應該共同努力，引導和推動全球治理，推動構建人類命運共同體。要加強在國際事務特別是聯合國、上海合作組織、金磚國家合作機制等多邊框架內的溝通協調，踐行真正的多邊主義，反對霸權主義和強權政治，促進全球疫後經濟復甦，推動多極化趨勢發展，推動全球治理體系變革完善。可以看出習近平對世界趨勢的理解與其中中俄的角色，並提出實踐的方向與路徑。習近平的百年變局，意指以美國為首的西方世界快速衰落，非西方國家特別是亞洲的復興與崛起，亦即所謂的「東升西降」。無論就硬實力與軟實力而言，美國仍然是世界唯一超強，眼前雖面臨嚴重的內部分裂與政黨惡鬥問題，卻未必會長期衰落，但非西方勢力崛起卻是不爭的事實，西方也意識到這一點。2020年舉行的慕尼黑安全會議主題就定位在「西方缺位」，顯露西方對東方崛起的不安。歐洲的不安，不只來自非西方世界的崛起與復興，更重要是對美國在「美國優先」口號下的不領導。拜登上任後雖立刻表示「美國回來了」，美國將繼續扮演國際領導者的角色。拜登強調他與川普在對待盟友和處理多邊組織的態度不同，但未改變美國優先的經貿政策，對中國的經貿戰與科技戰不但不鬆手，科技戰手段反而更決絕。很明顯，美國仍想要維持領導地位，但對維護世界安全、和平與秩序的責任感，能力日益不足。百年變局中，夾處在東西之間的俄羅斯命運也有了很大的變化。冷戰結束，俄羅斯全盤學習西方的政治經濟體制，也一度成為G7集團的座上賓，自認終於被西方所接納，成為一員。但是從2014年克里米亞事件到這次俄烏戰爭受到西方全面性的抵制，敲醒了俄羅斯的歐洲夢。俄羅斯國徽上分別望向東西方的雙頭鷹只能一致轉向東方。多極格局國際秩序中俄兩國近代以來多有歷史矛盾，但北京仍然認為在美國的圍堵遏制下，必須與這個巨大鄰居，採取背靠背的合作戰略。中國連續13年成為俄羅斯第一大交易夥伴國，雙邊貿易額去年增長近30％。2022年，兩國貿易1900億美元，今年可望突破2000億美元。雙邊貿易中的本幣結算比重快速增加，對人民幣國際化起了帶頭的作用。2022年2月中俄宣布建立「無上限」的夥伴關係。美國國務卿布林肯認為：中俄世界觀不同，習普親近是「政治聯姻」，而非理念結合。他重申俄羅斯和中國是美國的頭號挑戰，是戰略競爭對手，俄羅斯構成「直接、嚴重的威脅」，而中國是「長期挑戰」。他認為，中國目前正在全球推動一種「非自由」的世界觀，企圖取代美國所主導的國際秩序。從布林肯的回應可以看出美國認為中國主導了與俄羅斯的結盟，目的在與美國做意識形態競爭，與美國競逐全球霸權。,chinatimes
300,https://www.chinatimes.com/newspapers/20230401000565-260301,兩岸,川普遭訴無礙選總統 同黨對手狠挖支持者,2023-04-01 04:10:00,美國前總統川普雖因支付艷星「暴風女」丹妮爾絲（Stormy Daniels）封口費時涉嫌偽造文書，遭到紐約曼哈頓大陪審團起訴。但美媒指出，這並不影響川普競選總統；與此同時，正與川普角逐共和黨黨內總統候選人提名佛州州長德桑提斯（Ron DeSantis）正藉川普深陷風暴的同時，狠挖共和黨黨內支持者。美國不少民眾關心川普是否因被起訴就此失去參選2024總統大選資格。但CNN於3月31日報導，川普就算被起訴甚至定罪，都不會妨礙他參選總統。而德桑提斯雖與共和黨高層共同譴責川普被起訴是民主黨政府的司法濫權，但事實上，他近幾個月來一直在私下接觸紐約州的潛在支持者。《政治》（POLITICO）新聞網30日報導，消息人士說，德桑提斯數月前造訪紐約長島的雅詩蘭黛億萬富豪繼承人勞德爾（Ronald Lauder）的家，向這位共和黨金主傳達直截了當的訊息：「他是唯一能在大選中擊敗拜登總統的共和黨人。」據報導，德桑提斯在會見其他富有的紐約客時說得更直接。德桑提斯說：「我不戲劇化，也不製造混亂，我很沉著、很酷，也很鎮定，並很專注。」這位親耳聽到的消息人士指出，德桑提斯雖未說川普既混亂又戲劇化，只說他自己不是這樣，但這意味什麼不言而喻。,chinatimes
301,https://www.chinatimes.com/newspapers/20230401000567-260303,兩岸,昨限制半導體設備輸中 日外相今訪華,2023-04-01 04:10:00,中日兩國3月31日同日證實，應中國邀請，日本外務大臣林芳正4月1日至2日將訪問中國，期間除與中國外交部長秦剛會談，還將與中國領導人會晤；這是時隔3年多以來，再度有日本外相訪問中國。而就在同一天，日本也宣布將限制23種半導體製造設備的出口，相關禁令今年7月生效，跟進美國遏制中國半導體發展意味濃厚。林芳正訪中前夕，中國國家主席習近平昨上演馬拉松式外交會見，一連會見西班牙首相桑傑士（Pedro Sanchez）、新加坡總理李顯龍，及馬來西亞首相安華（Anwar Ibrahim）等。對於俄烏戰爭，習近平見桑傑士時強調，中方立場一以貫之、清晰明確，就是勸和促談、政治解決。應該摒棄冷戰思維和陣營對抗，放棄極限制裁施壓。希望有關各方通過對話協商，構建均衡、有效、可持續的歐洲安全架構。日本共同社報導，林芳正昨在記者會上公布訪中計畫，將與秦剛舉行會談；這是繼前外相茂木敏充2019年12月訪華後，再有日本外相訪問中國。而訪問完中國後，林芳正3至6日將轉往比利時訪問，出席北約外長會議。林芳正稱，將要求中方盡快釋放日前在北京被拘捕的日本藥廠主管，並希望北京就俄烏衝突採取負責任行動；預料還將與中方討論包括尖閣諸島（釣魚台列嶼）在內的東海局勢，除將表明日方相關立場，也為構築建設性且穩定的日中關係深入交換意見。中國外交部發言人毛寧昨除證實秦剛將與林芳正會談，還強調由於中方重視此次訪問，「中國領導人將會見」林芳正，就雙邊關係和共同關心的國際地區問題深入交換意見。毛寧並表示，中方願與日方一道，以兩國領導人重要共識為戰略引領，以今年《中日和平友好條約》締結45周年為契機，加強對話溝通，深化務實合作，管控分歧，推動構建契合新時代要求的建設性、穩定的中日關係。大陸國防部昨也宣布，根據中日兩國防務部門商定的工作計畫，雙方近期完成海空聯絡機制直通電話線路建設，將就啟用安排保持溝通。直通電話的建成將有效充實中日防務部門溝通管道，加強雙方海空危機管控能力，有利於進一步維護地區和平穩定。,chinatimes
302,https://www.chinatimes.com/newspapers/20230401000569-260303,兩岸,美籲中建立熱線 欲促成拜習通話,2023-04-01 04:10:00,美國白宮國家安全會議印太事務協調官坎貝爾（Kurt Campbell），3月30日出席一智庫活動時表示，為美中關係建立「護欄」的努力仍未成功，中美有需要建立類似冷戰時期的熱線及危機處理機制。他還提到華府已向北京明確表達總統拜登已做好與中國國家主席習近平再次通話的準備。與此同時，正值美國以損害國安為由對大陸企業與產品設限，大陸網路安全審查辦公室昨宣布，為保障關鍵資訊基礎設施供應鏈安全，防範產品問題隱患造成網路安全風險，維護國家安全，對美光公司（Micron）在華銷售的產品實施網路安全審查。美光為全球主要半導體廠商。根據大陸有關法規，官方可以主動進行網路安全審查，無法通過的，可勒令產品停用，並對企業罰款。坎貝爾出席華府智庫新美國安全中心（CNAS）的活動時指出，中美尚未設立護欄，雙方有必要建立類似冷戰時代的聯絡熱線及其他危機處理機制，「是中國一直不願意參與有關建立信任或危機溝通熱線的討論。」他說，鑑於美中兩軍在近距離活動，美方認為就互信或危機進行溝通是負責任的做法，冷戰期間有相關機制，現在亦是這樣做的適當時候。坎貝爾同時說美國正處於美中競爭關係的新階段，未來數月將見到能否重建有效、可預測及具建設性的外交關係。此外，中共政治局委員、中央外辦主任王毅昨在北京會見美中關係全國委員會會長歐倫斯。王毅說，當前中美關係面臨諸多困難和挑戰，希望美中關係全國委員會和更多美方理性友好人士為中美關係重回穩定發展軌道發揮建設性作用。王毅強調，要改善中美關係，美方應把兩國元首峇里島會晤共識真正落到實處，重歸理性務實的對華政策，停止打壓圍堵、脫鉤斷鏈等錯誤行徑。,chinatimes
