,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
107,0.11032991409301758,0.014732141491266013,0.013511562347412109,0.0026586100232156656,5,100,100,0.5,"{'max_depth': 5, 'min_samples_leaf': 100, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.5}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
108,0.32381792068481446,0.1001606259079372,0.013718652725219726,0.004040980469519302,5,100,1000,0.0,"{'max_depth': 5, 'min_samples_leaf': 100, 'min_samples_split': 1000, 'min_weight_fraction_leaf': 0.0}",0.438812883088115,0.4604360793040038,0.4578482427539031,0.4628334997859894,0.45025031289111395,0.45403620356462504,0.008705916696004174,113
109,0.3314382076263428,0.07732688348616112,0.014275836944580077,0.005853768705992964,5,100,1000,0.01,"{'max_depth': 5, 'min_samples_leaf': 100, 'min_samples_split': 1000, 'min_weight_fraction_leaf': 0.01}",0.438812883088115,0.4604360793040038,0.4578482427539031,0.4628334997859894,0.45025031289111395,0.45403620356462504,0.008705916696004174,113
110,0.10303168296813965,0.010345630299496904,0.014759349822998046,0.0016679802807848991,5,100,1000,0.1,"{'max_depth': 5, 'min_samples_leaf': 100, 'min_samples_split': 1000, 'min_weight_fraction_leaf': 0.1}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
111,0.10577421188354492,0.005587587637745373,0.014180850982666016,0.0008122951206882213,5,100,1000,0.5,"{'max_depth': 5, 'min_samples_leaf': 100, 'min_samples_split': 1000, 'min_weight_fraction_leaf': 0.5}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
112,0.10564360618591309,0.012966934915216242,0.013488101959228515,0.0026414409481298716,5,1000,2,0.0,"{'max_depth': 5, 'min_samples_leaf': 1000, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
113,0.10294542312622071,0.02612732544684357,0.013278484344482422,0.0026230915657425593,5,1000,2,0.01,"{'max_depth': 5, 'min_samples_leaf': 1000, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.01}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
114,0.11614007949829101,0.006808801276912722,0.014975786209106445,0.001152315426238202,5,1000,2,0.1,"{'max_depth': 5, 'min_samples_leaf': 1000, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.1}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
115,0.11212539672851562,0.02191259676965845,0.013157272338867187,0.0037163610304478535,5,1000,2,0.5,"{'max_depth': 5, 'min_samples_leaf': 1000, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.5}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
116,0.11578783988952637,0.024664641782739177,0.01444382667541504,0.0010920822017744729,5,1000,10,0.0,"{'max_depth': 5, 'min_samples_leaf': 1000, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.0}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
117,0.1577319622039795,0.06391958336436619,0.016226959228515626,0.003881484019263055,5,1000,10,0.01,"{'max_depth': 5, 'min_samples_leaf': 1000, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.01}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
118,0.12563495635986327,0.024736246390712632,0.012697219848632812,0.0018603781347277062,5,1000,10,0.1,"{'max_depth': 5, 'min_samples_leaf': 1000, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.1}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
119,0.09871597290039062,0.01815442212065638,0.012625741958618163,0.0017781008429403747,5,1000,10,0.5,"{'max_depth': 5, 'min_samples_leaf': 1000, 'min_samples_split': 10, 'min_weight_fraction_leaf': 0.5}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
120,0.10506234169006348,0.018611035403373694,0.01506199836730957,0.0017545490785112114,5,1000,100,0.0,"{'max_depth': 5, 'min_samples_leaf': 1000, 'min_samples_split': 100, 'min_weight_fraction_leaf': 0.0}",0.3944069431051109,0.3944069431051109,0.3944069431051109,0.39459720212252775,0.39459720212252775,0.39448304671207757,9.320750232692665e-05,121
